customerID,Contract,tenure,MonthlyCharges,Churn,rule_risk_score,ChurnProbability,RiskTier
4806-HIPDW,Month-to-month,1,68.95,Yes,7,0.828,Critical
1548-ARAGG,Month-to-month,4,58.5,No,5,0.612,High
6339-RZCBJ,Two year,48,78.9,No,1,0.073,Low
4424-TKOPW,Month-to-month,2,93.85,Yes,8,0.933,Critical
4415-WNGVR,One year,12,79.2,No,3,0.428,High
2522-AHJXR,Month-to-month,60,109.45,No,5,0.508,High
0412-UCCNP,Two year,55,59.2,No,0,0.035,Low
1816-FLZDK,Month-to-month,1,29.15,No,5,0.591,High
7096-UCLNH,Month-to-month,1,20.05,No,5,0.42,High
8443-ZRDBZ,Month-to-month,4,76.05,Yes,8,0.865,Critical
9136-ALYBR,Month-to-month,1,24.45,Yes,6,0.765,Critical
4615-PIVVU,Two year,42,66.5,No,0,0.073,Low
8885-QSQBX,Month-to-month,1,49.55,No,6,0.499,High
7479-NITWS,Month-to-month,7,89.35,Yes,8,0.867,Critical
8617-ENBDS,Month-to-month,3,73.6,No,8,0.802,Critical
9385-NXKDA,Two year,72,82.65,No,2,0.071,Low
0430-IHCDJ,Month-to-month,15,49.0,No,4,0.698,High
2959-MJHIC,Month-to-month,4,80.35,Yes,8,0.857,Critical
6674-KVJHG,One year,11,25.2,No,2,0.208,Medium
1814-DKOLC,Month-to-month,5,25.45,No,5,0.454,High
4201-JMNGR,Month-to-month,1,55.8,Yes,6,0.681,High
9351-HXDMR,Two year,72,110.9,No,2,0.153,Low
3537-HPKQT,Month-to-month,55,77.75,No,6,0.515,High
2129-ALKBS,Month-to-month,40,26.2,No,3,0.189,Low
5821-MMEIL,Two year,57,19.9,No,0,0.011,Low
5960-WPXQM,Month-to-month,1,79.05,Yes,8,0.865,Critical
0684-AOSIH,Month-to-month,1,95.0,Yes,8,0.845,Critical
8260-NGFNY,Month-to-month,1,25.2,Yes,6,0.685,High
1309-XGFSN,One year,52,80.85,No,2,0.345,Medium
1866-RZZQS,Month-to-month,41,98.4,Yes,6,0.836,Critical
6968-URWQU,One year,43,56.35,No,1,0.305,Medium
4742-TXUEX,Two year,47,19.3,No,0,0.013,Low
9631-XEYKE,Month-to-month,3,50.4,No,6,0.671,High
8631-NBHFZ,Two year,66,79.4,Yes,1,0.029,Low
1335-MXCSE,Two year,55,55.25,No,0,0.04,Low
8873-TMKGR,One year,29,19.1,No,0,0.091,Low
8800-JOOCF,Month-to-month,12,84.05,No,8,0.828,Critical
1469-LBJQJ,Month-to-month,66,105.2,No,6,0.667,High
4958-XCBDQ,Month-to-month,35,101.4,Yes,6,0.86,Critical
8337-UPOAQ,Month-to-month,10,89.8,Yes,8,0.893,Critical
0064-YIJGF,Month-to-month,27,75.75,No,6,0.676,High
2386-OWURY,Month-to-month,58,95.3,No,5,0.582,High
1725-IQNIY,Two year,54,109.75,Yes,2,0.091,Low
0310-VQXAM,Month-to-month,9,19.85,No,5,0.343,Medium
6598-RFFVI,One year,2,19.3,Yes,2,0.204,Medium
3453-RTHJQ,Month-to-month,6,69.1,No,7,0.809,Critical
6712-OAWRH,Month-to-month,26,91.25,Yes,6,0.848,Critical
6278-FEPBZ,Month-to-month,9,20.25,No,5,0.341,Medium
4280-DLSHD,Month-to-month,8,54.75,No,6,0.661,High
1508-DFXCU,Month-to-month,12,81.45,No,8,0.829,Critical
8614-VGMMV,Month-to-month,15,49.1,Yes,4,0.692,High
7868-BGSZA,One year,43,80.2,No,2,0.349,Medium
2800-QQUSO,Month-to-month,42,100.3,No,5,0.74,Critical
2930-UOTMB,Month-to-month,31,65.25,Yes,3,0.268,Medium
7973-DZRKH,Two year,66,90.95,No,2,0.063,Low
5914-DVBWJ,Month-to-month,18,85.45,Yes,5,0.752,Critical
7698-YFGEZ,Month-to-month,1,20.0,No,5,0.419,High
2533-QVMSK,Two year,61,94.1,Yes,2,0.166,Low
9773-PEQBZ,Month-to-month,10,79.85,No,8,0.751,Critical
8644-XLFBW,Month-to-month,1,71.65,Yes,8,0.867,Critical
0650-BWOZN,Month-to-month,18,73.55,No,6,0.758,Critical
8625-AZYZY,Month-to-month,24,104.65,Yes,6,0.845,Critical
7785-RDVIG,Month-to-month,3,19.3,No,5,0.333,Medium
9602-WCXPI,One year,50,20.15,No,0,0.037,Low
2903-YYTBW,Month-to-month,1,44.55,No,6,0.59,High
3620-MWJNE,Month-to-month,2,54.45,No,5,0.552,High
8573-JGCZW,One year,17,19.65,No,0,0.164,Low
6837-HAEVO,Two year,69,105.0,No,3,0.221,Medium
6701-YVNQG,Two year,72,88.7,No,1,0.054,Low
9306-CPCBC,Month-to-month,3,74.25,Yes,8,0.861,Critical
4304-XUMGI,Two year,50,75.15,No,2,0.091,Low
9504-YAZWB,Two year,53,20.25,No,0,0.017,Low
8819-ZBYNA,Two year,58,109.1,No,2,0.166,Low
6174-NRBTZ,One year,46,30.75,No,1,0.12,Low
9481-IEBZY,Month-to-month,72,112.9,No,5,0.479,High
1833-VGRUM,Month-to-month,1,74.2,Yes,8,0.892,Critical
6137-NICCO,Month-to-month,6,94.05,No,8,0.835,Critical
9065-ZCPQX,Two year,72,78.85,No,1,0.024,Low
6402-EJMWF,Month-to-month,4,55.3,No,6,0.784,Critical
3620-EHIMZ,Two year,52,19.35,No,0,0.013,Low
3213-VVOLG,Two year,0,25.35,No,2,0.132,Low
6870-ECSHE,One year,2,20.45,No,2,0.232,Medium
8747-UDCOI,Two year,65,19.35,No,0,0.008,Low
8374-XGEJJ,Month-to-month,43,101.0,Yes,6,0.822,Critical
2656-TABEH,Month-to-month,4,100.2,Yes,8,0.903,Critical
6946-LMSQS,One year,25,89.05,Yes,3,0.616,High
4626-OZDTJ,One year,51,78.65,No,1,0.252,Medium
9169-BSVIN,Month-to-month,12,74.75,No,7,0.714,Critical
2325-ZUSFD,One year,57,70.1,Yes,2,0.135,Low
8194-PEEBY,One year,24,19.9,No,0,0.088,Low
6872-HXFNF,One year,64,58.35,No,0,0.069,Low
3932-CMDTD,One year,4,105.65,Yes,4,0.655,High
7714-YXSMB,Month-to-month,26,100.5,No,6,0.835,Critical
8387-UGUSU,Month-to-month,15,20.05,No,3,0.238,Medium
1080-BWSYE,Two year,64,25.65,No,0,0.018,Low
4039-HEUNW,Month-to-month,36,96.5,Yes,6,0.826,Critical
1194-HVAIF,Month-to-month,27,95.0,No,6,0.78,Critical
0812-WUPTB,Month-to-month,1,70.85,Yes,8,0.822,Critical
3594-UVONA,One year,35,85.95,Yes,1,0.3,Medium
0004-TLHLJ,Month-to-month,4,73.9,Yes,8,0.81,Critical
1767-TGTKO,Month-to-month,8,45.45,No,6,0.63,High
8439-LTUGF,Month-to-month,10,20.0,No,5,0.392,Medium
8805-JNRAZ,Month-to-month,2,49.2,No,6,0.62,High
5089-IFSDP,Two year,58,109.45,Yes,3,0.201,Medium
6418-HNFED,Two year,51,83.25,No,1,0.064,Low
0206-OYVOC,Two year,46,19.25,No,0,0.025,Low
7291-CDTMJ,Month-to-month,1,19.65,No,5,0.459,High
7128-GGCNO,Month-to-month,46,72.8,No,6,0.488,High
0237-YFUTL,Month-to-month,50,109.65,No,5,0.533,High
7691-KGKGP,Month-to-month,53,65.0,No,3,0.161,Low
6710-HSJRD,Month-to-month,61,114.1,No,5,0.656,High
3675-EQOZA,Month-to-month,5,20.65,No,5,0.33,Medium
0840-DCNZE,One year,47,86.95,No,1,0.158,Low
1732-FEKLD,One year,54,94.75,No,3,0.404,High
9862-KJTYK,Month-to-month,19,25.35,No,4,0.525,High
0479-HMSWA,Two year,26,105.45,No,2,0.275,Medium
5854-KSRBJ,Two year,70,25.4,No,0,0.01,Low
0365-BZUWY,Month-to-month,17,102.55,No,6,0.859,Critical
4817-VYYWS,Month-to-month,30,100.2,Yes,6,0.827,Critical
5701-SVCWR,Month-to-month,1,24.0,No,5,0.422,High
3129-AAQOU,Two year,19,25.6,No,0,0.067,Low
4922-CVPDX,Two year,26,73.5,No,2,0.238,Medium
1396-QWFBJ,Month-to-month,21,74.05,Yes,6,0.604,High
1357-BIJKI,One year,50,98.25,No,3,0.55,High
1099-BTKWT,One year,68,54.4,No,1,0.125,Low
5299-SJCZT,Month-to-month,3,101.55,Yes,8,0.902,Critical
2018-PZKMU,Month-to-month,9,103.1,No,7,0.713,Critical
7340-KEFQE,Two year,51,34.2,No,0,0.016,Low
4570-QHXHL,Month-to-month,9,43.75,No,6,0.67,High
2403-BCASL,One year,41,111.95,Yes,2,0.531,High
7392-YYPYJ,Month-to-month,22,100.65,No,6,0.862,Critical
2898-LSJGD,One year,21,55.95,Yes,1,0.355,Medium
2223-GDSHL,Two year,71,116.05,No,2,0.105,Low
7359-PTSXY,Month-to-month,1,45.75,Yes,6,0.656,High
9470-RTWDV,One year,26,82.0,No,1,0.397,Medium
2176-OSJUV,Two year,71,65.15,No,0,0.017,Low
9348-YVOMK,Month-to-month,4,44.8,No,6,0.699,High
8104-OSKWT,Month-to-month,12,79.8,No,8,0.758,Critical
4521-YEEHE,Month-to-month,18,88.85,No,5,0.782,Critical
4090-KPJIP,Month-to-month,3,74.95,No,8,0.863,Critical
3786-WOVKF,One year,72,106.85,No,3,0.368,Medium
4503-BDXBD,Month-to-month,11,74.95,Yes,8,0.682,High
6086-ESGRL,Month-to-month,1,80.15,Yes,8,0.801,Critical
2592-HODOV,One year,13,19.3,No,0,0.142,Low
3886-CERTZ,One year,72,109.25,Yes,2,0.357,Medium
7995-ZHHNZ,One year,42,56.1,No,1,0.148,Low
3824-RHKVR,Month-to-month,17,19.7,No,3,0.241,Medium
5816-SCGFC,Month-to-month,7,51.3,No,6,0.731,Critical
5989-AXPUC,Two year,68,118.6,No,2,0.125,Low
4979-HPRFL,Two year,56,24.15,No,0,0.013,Low
8590-OHDIW,One year,38,20.3,No,0,0.052,Low
8015-IHCGW,Two year,72,115.5,No,2,0.116,Low
2332-TODQS,One year,48,25.05,No,0,0.054,Low
9278-VZKCD,Month-to-month,52,109.1,No,6,0.694,High
8008-OTEZX,One year,35,19.65,No,0,0.058,Low
2773-OVBPK,Two year,67,111.3,No,2,0.198,Low
5999-LCXAO,Month-to-month,1,29.9,No,6,0.58,High
5206-XZZQI,Month-to-month,53,80.6,No,5,0.422,High
4803-LBYPN,Month-to-month,34,20.8,No,3,0.131,Low
5759-RCVCB,Month-to-month,3,35.2,Yes,6,0.691,High
6372-RFVNS,Month-to-month,1,78.8,Yes,8,0.807,Critical
2139-FQHLM,Month-to-month,19,89.95,No,5,0.648,High
8261-GWDBQ,Two year,60,116.05,No,2,0.189,Low
1093-YSWCA,Two year,11,19.55,No,2,0.073,Low
8938-UMKPI,Month-to-month,47,106.4,Yes,6,0.77,Critical
0991-BRRFB,Month-to-month,18,49.4,Yes,4,0.397,Medium
3882-IYOIJ,Two year,60,115.25,No,2,0.09,Low
8749-TZYEC,Two year,72,24.8,No,0,0.01,Low
1755-FZQEC,One year,39,19.9,No,0,0.065,Low
3115-JPJDD,One year,59,81.25,No,3,0.19,Low
5600-KTXFM,Month-to-month,2,69.95,No,7,0.732,Critical
3871-IKPYH,Month-to-month,1,69.1,Yes,7,0.805,Critical
6319-IEJWJ,Month-to-month,20,90.2,Yes,6,0.8,Critical
9025-AOMKI,Month-to-month,6,93.55,Yes,8,0.892,Critical
6339-TBELP,Two year,71,86.4,No,2,0.106,Low
7964-YESJC,Month-to-month,24,66.3,No,4,0.412,High
6173-GOLSU,Month-to-month,67,94.65,No,6,0.7,High
5275-SQEIZ,Month-to-month,1,80.85,Yes,8,0.879,Critical
7716-YTYHG,One year,48,82.05,Yes,3,0.452,High
9938-ZREHM,One year,37,72.1,No,1,0.24,Medium
7950-XWOVN,Month-to-month,11,34.7,No,6,0.552,High
4390-KYULV,Month-to-month,3,20.55,Yes,5,0.462,High
4647-MUZON,Month-to-month,18,95.95,No,6,0.831,Critical
9702-AIUJO,One year,50,44.8,No,1,0.126,Low
8849-PRIQJ,One year,67,109.4,No,2,0.254,Medium
8851-RAGOV,Month-to-month,25,71.05,No,4,0.417,High
1304-NECVQ,Month-to-month,2,78.55,Yes,8,0.883,Critical
5396-IZEPB,Month-to-month,9,19.7,No,5,0.308,Medium
1729-VLAZJ,One year,10,40.25,No,2,0.164,Low
8285-ABVLB,Two year,70,19.85,No,0,0.007,Low
0701-TJSEF,Month-to-month,9,68.25,No,5,0.489,High
5712-VBOXD,Month-to-month,4,20.15,No,5,0.446,High
6629-LADHQ,Month-to-month,2,50.95,No,6,0.557,High
8945-GRKHX,Month-to-month,1,78.65,Yes,8,0.766,Critical
1559-DTODC,Month-to-month,19,25.15,No,4,0.563,High
4797-MIWUM,Month-to-month,7,20.25,No,5,0.345,Medium
6959-UWKHF,Month-to-month,1,42.9,Yes,6,0.729,Critical
8720-RQSBJ,Month-to-month,1,44.0,No,6,0.698,High
4537-CIBHB,One year,9,20.25,No,2,0.149,Low
3815-SLMEF,Month-to-month,3,34.25,Yes,5,0.459,High
5154-VEKBL,Month-to-month,9,58.5,Yes,5,0.528,High
4324-AHJKS,Month-to-month,5,55.8,No,6,0.48,High
4355-CVPVS,One year,56,88.9,No,3,0.268,Medium
4495-LHSSK,Month-to-month,18,57.65,No,4,0.445,High
5655-JSMZM,Month-to-month,49,96.2,Yes,6,0.816,Critical
5915-ANOEI,Two year,70,79.15,No,1,0.031,Low
9861-PDSZP,Two year,72,108.05,No,2,0.172,Low
4505-EXZHB,Month-to-month,6,74.4,Yes,8,0.77,Critical
7225-CBZPL,Month-to-month,17,94.8,No,6,0.905,Critical
6704-UTUKK,Month-to-month,29,45.9,No,4,0.664,High
4587-VVTOX,Month-to-month,6,105.3,Yes,8,0.891,Critical
2019-HDCZY,Two year,63,102.6,No,3,0.244,Medium
4652-NNHNY,Month-to-month,16,73.85,Yes,6,0.788,Critical
8788-DOXSU,One year,59,61.35,No,1,0.174,Low
7404-JLKQG,Month-to-month,3,57.55,No,6,0.669,High
7421-ZLUPA,Month-to-month,8,29.25,No,6,0.676,High
8972-HJWNV,Month-to-month,7,84.55,Yes,8,0.903,Critical
3274-NSDWE,Two year,68,19.6,No,0,0.008,Low
2632-IVXVF,Two year,68,111.75,No,2,0.088,Low
3692-JHONH,One year,52,106.5,No,3,0.619,High
8915-NNTRC,Two year,72,107.7,No,2,0.1,Low
5914-GXMDA,One year,32,19.3,No,0,0.081,Low
7463-IFMQU,Two year,72,20.05,No,0,0.006,Low
2920-RNCEZ,Month-to-month,1,69.95,No,7,0.782,Critical
2541-YGPKE,One year,42,63.7,No,0,0.082,Low
8515-OCTJS,Two year,25,24.75,Yes,0,0.059,Low
5382-TEMLV,Month-to-month,45,50.9,No,4,0.258,Medium
3441-CGZJH,One year,43,60.4,No,0,0.145,Low
9592-ERDKV,One year,37,79.25,No,2,0.303,Medium
2860-RANUS,Month-to-month,20,85.8,Yes,6,0.861,Critical
5261-QSHQM,Month-to-month,4,24.45,Yes,6,0.724,Critical
4778-IZARL,Two year,63,110.1,No,2,0.11,Low
0432-CAJZV,Month-to-month,3,90.7,No,8,0.855,Critical
7008-LZVOZ,Two year,66,25.3,No,0,0.015,Low
8868-WOZGU,Month-to-month,28,105.7,Yes,6,0.836,Critical
1200-TUZHR,Month-to-month,8,85.2,No,8,0.86,Critical
9365-CSLBQ,Two year,71,24.35,No,0,0.009,Low
1334-FJSVR,Month-to-month,1,24.25,Yes,6,0.75,Critical
5884-FBCTL,Two year,72,25.1,No,0,0.007,Low
7130-CTCUS,Month-to-month,16,54.55,No,4,0.495,High
6242-FEGFD,Two year,66,96.6,No,2,0.062,Low
7625-XCQRH,Month-to-month,11,76.5,Yes,8,0.837,Critical
6194-HBGQN,One year,51,81.15,No,1,0.147,Low
7634-WSWDB,Month-to-month,8,38.5,No,6,0.595,High
6986-IXNDM,Month-to-month,14,92.9,No,6,0.867,Critical
1731-TVIUK,Month-to-month,4,93.5,Yes,7,0.818,Critical
2987-BJXIK,Two year,70,84.7,No,2,0.065,Low
9769-TSBZE,Two year,70,66.0,No,0,0.017,Low
0406-BPDVR,One year,54,101.5,Yes,3,0.58,High
0618-XWMSS,Month-to-month,28,74.9,Yes,6,0.488,High
1395-WSWXR,Two year,24,20.75,No,0,0.053,Low
6023-GSSXW,Two year,69,61.45,No,1,0.059,Low
6752-APNJL,Month-to-month,42,54.5,No,4,0.178,Low
5276-KQWHG,Month-to-month,2,69.6,Yes,7,0.856,Critical
0420-HLGXF,Month-to-month,39,99.75,No,6,0.845,Critical
7446-KQISO,Two year,45,109.75,No,2,0.226,Medium
9823-EALYC,Two year,72,80.85,No,1,0.028,Low
0582-AVCLN,Two year,38,20.3,No,0,0.03,Low
5803-NQJZO,Two year,72,67.8,No,0,0.022,Low
2565-JSLRY,Month-to-month,1,24.05,Yes,5,0.589,High
2607-DHDAK,Two year,72,19.8,No,0,0.008,Low
1073-XXCZD,Two year,55,25.7,No,0,0.018,Low
0743-HRVFF,One year,51,56.15,No,0,0.178,Low
4006-HKYHO,Two year,63,86.7,No,1,0.048,Low
3727-JEZTU,Month-to-month,1,20.4,No,5,0.417,High
8143-ETQTI,Two year,23,19.65,No,0,0.061,Low
6689-KXGBO,Month-to-month,1,50.55,Yes,6,0.615,High
9667-TKTVZ,Month-to-month,2,54.35,No,5,0.721,Critical
3657-COGMW,Month-to-month,52,108.1,No,6,0.588,High
8570-KLJYJ,One year,36,54.45,No,1,0.187,Low
7754-IXRMC,Month-to-month,1,45.35,No,6,0.668,High
9473-CBZOP,One year,28,59.0,No,1,0.226,Medium
2969-WGHQO,One year,7,69.45,No,3,0.258,Medium
6615-NGGZJ,Month-to-month,14,100.55,Yes,6,0.88,Critical
4334-HOWRP,Two year,72,64.95,No,0,0.04,Low
4255-DDUOU,Month-to-month,1,20.5,Yes,5,0.454,High
5863-OOKCL,Month-to-month,10,18.85,No,5,0.324,Medium
1686-STUHN,One year,42,19.8,No,0,0.046,Low
1329-VHWNP,Month-to-month,7,25.05,No,6,0.576,High
2984-MIIZL,Month-to-month,4,74.8,Yes,8,0.789,Critical
0266-GMEAO,Two year,72,114.3,No,2,0.101,Low
5590-YRFJT,Month-to-month,20,24.45,Yes,4,0.584,High
5574-NXZIU,Two year,63,109.2,No,2,0.08,Low
0019-GFNTW,Two year,56,45.05,No,0,0.016,Low
4256-ZWTZI,Month-to-month,5,51.0,No,5,0.58,High
8309-PPCED,Two year,72,110.45,No,2,0.172,Low
4098-NAUKP,Month-to-month,68,84.65,No,6,0.454,High
5196-WPYOW,One year,67,60.05,No,0,0.029,Low
4608-LCIMN,Month-to-month,8,44.65,No,6,0.491,High
1485-YDHMM,Month-to-month,52,93.25,No,5,0.455,High
4054-CUMIA,Month-to-month,18,20.25,No,3,0.297,Medium
0603-TPMIB,Two year,59,25.45,No,0,0.015,Low
2525-GVKQU,Two year,60,20.6,No,0,0.013,Low
8161-QYMTT,Month-to-month,7,94.1,No,8,0.908,Critical
9581-GVBXT,One year,59,34.8,No,1,0.049,Low
5862-BRIXZ,Two year,46,60.75,No,0,0.077,Low
5404-GGUKR,Month-to-month,5,51.35,No,6,0.684,High
3308-JSGML,Two year,59,64.05,No,0,0.077,Low
2126-GSEGL,Two year,70,84.8,No,1,0.078,Low
3677-TNKIO,Month-to-month,14,71.0,Yes,6,0.756,Critical
0440-QEXBZ,Month-to-month,44,50.15,No,4,0.479,High
2434-EEVDB,Two year,64,94.6,No,3,0.153,Low
6762-QVYJO,Two year,58,59.75,No,0,0.035,Low
6199-IWKGC,One year,46,100.25,No,2,0.489,High
2675-DHUTR,Month-to-month,58,98.9,No,6,0.749,Critical
8152-VETUR,Two year,72,97.7,No,3,0.213,Medium
9667-EQRXU,Month-to-month,30,40.3,Yes,4,0.619,High
7446-YPODE,Month-to-month,11,60.25,No,6,0.521,High
9522-BNTHX,Month-to-month,34,56.25,No,4,0.636,High
4676-WLUHT,Two year,54,46.2,No,1,0.037,Low
3329-WDIOK,Month-to-month,3,50.6,Yes,6,0.805,Critical
7980-MHFLQ,Two year,72,24.9,No,0,0.009,Low
2873-ZLIWT,Month-to-month,40,84.85,Yes,5,0.524,High
3415-TAILE,Month-to-month,2,65.7,Yes,6,0.721,Critical
0757-WCUUZ,Two year,54,63.35,No,1,0.073,Low
1629-DQQVB,Month-to-month,14,50.1,No,4,0.393,Medium
1915-IOFGU,Month-to-month,1,70.5,Yes,8,0.769,Critical
3045-XETSH,Month-to-month,10,94.85,Yes,8,0.85,Critical
0374-AACSZ,Month-to-month,1,50.15,No,6,0.541,High
7239-HZZCX,Month-to-month,1,19.75,Yes,5,0.418,High
4872-VXRIL,One year,56,64.65,No,0,0.085,Low
9140-CZQZZ,Two year,68,79.6,No,1,0.04,Low
3423-HHXAO,One year,14,19.5,No,0,0.175,Low
9938-TKDGL,Two year,68,99.55,No,2,0.091,Low
0531-ZZJWQ,Month-to-month,55,74.0,No,6,0.627,High
6537-QLGEX,Month-to-month,16,38.9,No,4,0.586,High
2688-BHGOG,Month-to-month,9,79.55,No,8,0.867,Critical
7683-CBDKJ,Month-to-month,14,65.45,Yes,4,0.51,High
0946-CLJTI,Month-to-month,58,98.7,Yes,6,0.768,Critical
3160-TYXLT,Month-to-month,53,46.3,No,4,0.241,Medium
1325-USMEC,Two year,70,99.35,No,3,0.127,Low
0916-QOFDP,Month-to-month,14,95.8,No,6,0.89,Critical
0628-CNQRM,One year,22,67.5,Yes,0,0.177,Low
5606-AMZBO,Month-to-month,10,78.15,No,8,0.745,Critical
6199-IPCAO,Two year,29,26.1,No,0,0.046,Low
7665-TOALD,Month-to-month,1,69.6,Yes,7,0.83,Critical
0112-QWPNC,One year,49,84.35,Yes,1,0.165,Low
0324-BRPCJ,Month-to-month,68,100.2,Yes,6,0.705,Critical
2777-PHDEI,Month-to-month,1,78.05,Yes,8,0.804,Critical
5640-CAXOA,One year,30,40.35,No,0,0.272,Medium
2235-EZAIK,Two year,72,79.2,No,1,0.024,Low
3847-BAERP,Month-to-month,10,20.9,No,5,0.432,High
1196-AMORA,Month-to-month,7,73.6,Yes,8,0.787,Critical
4282-YMKNA,Month-to-month,9,74.75,Yes,8,0.841,Critical
1453-RZFON,Month-to-month,1,49.9,No,6,0.496,High
8263-OKETD,Month-to-month,20,68.9,No,3,0.587,High
0670-KDOMA,Month-to-month,1,20.25,No,5,0.516,High
2476-YGEFM,Month-to-month,29,76.0,No,6,0.736,Critical
8687-BAFGU,Month-to-month,1,74.0,No,7,0.687,High
0641-EVBOJ,Month-to-month,3,82.3,No,7,0.695,High
0829-XXPLX,Month-to-month,20,89.4,No,6,0.668,High
9974-JFBHQ,Month-to-month,64,99.15,No,5,0.412,High
5356-RHIPP,Month-to-month,1,20.2,Yes,5,0.52,High
6624-JDRDS,Month-to-month,6,29.45,No,6,0.471,High
0608-JDVEC,Two year,50,19.8,No,0,0.018,Low
9780-FKVVF,Month-to-month,6,59.15,No,6,0.626,High
1919-RTPQD,Month-to-month,7,44.75,No,6,0.54,High
5214-NLTIT,Two year,72,90.8,No,3,0.154,Low
3345-PBBFH,Month-to-month,8,49.55,No,6,0.615,High
5055-BRMNE,Two year,67,106.7,No,2,0.088,Low
9189-JWSHV,Month-to-month,24,93.55,Yes,6,0.885,Critical
2190-PHBHR,Two year,72,94.45,No,3,0.122,Low
2650-GYRYL,One year,33,19.45,No,0,0.073,Low
0746-JTRFU,Month-to-month,2,25.05,Yes,6,0.746,Critical
5208-FVQKB,Two year,70,67.95,No,0,0.021,Low
7184-LRUUR,One year,22,65.25,No,1,0.276,Medium
6627-CFOSN,Month-to-month,59,99.45,No,6,0.468,High
3982-JGSFD,One year,36,20.35,No,0,0.091,Low
1574-DYCWE,Two year,51,19.95,No,0,0.014,Low
7247-XOZPB,One year,53,77.4,No,1,0.105,Low
2466-FCCPT,One year,20,19.7,No,0,0.081,Low
6211-WWLTF,Two year,63,99.7,No,3,0.118,Low
4826-TZEVA,Month-to-month,40,74.8,No,6,0.452,High
6016-NXBNJ,One year,35,19.15,No,0,0.105,Low
9138-EFSMO,One year,26,78.95,No,3,0.379,Medium
0576-WNXXC,Month-to-month,27,95.55,Yes,6,0.825,Critical
4632-XJMEX,One year,53,62.85,No,0,0.043,Low
8910-LEDAG,Month-to-month,34,71.55,No,6,0.598,High
3452-GWUIN,Month-to-month,19,94.95,No,6,0.899,Critical
2716-GFZOR,Month-to-month,43,86.1,No,6,0.432,High
3724-UCSHY,Month-to-month,6,19.55,No,5,0.312,Medium
8626-XHBIE,Two year,56,24.8,No,0,0.025,Low
4628-CTTLA,Month-to-month,57,39.3,Yes,4,0.299,Medium
3192-LNKRK,Month-to-month,34,84.05,No,6,0.673,High
4439-YRNVD,Month-to-month,10,36.25,No,5,0.458,High
2876-VBBBL,Month-to-month,1,20.25,Yes,5,0.516,High
6834-NXDCA,Month-to-month,13,23.9,Yes,4,0.646,High
2208-UGTGR,Month-to-month,56,98.6,No,6,0.625,High
3005-TYFRD,Month-to-month,55,103.65,No,6,0.696,High
8670-MEFCP,Two year,36,92.9,No,1,0.116,Low
3079-BCHLN,One year,47,19.9,No,0,0.038,Low
7777-UNYHB,Month-to-month,12,20.1,No,5,0.312,Medium
5597-GLBUC,Month-to-month,1,85.45,Yes,8,0.86,Critical
7278-CKDNC,Month-to-month,24,80.5,No,6,0.799,Critical
2748-MYRVK,One year,63,99.9,Yes,3,0.34,Medium
8450-UYIBU,Month-to-month,35,39.85,No,4,0.576,High
2969-VAPYH,One year,67,60.5,No,0,0.031,Low
4822-YCXMX,Month-to-month,25,84.8,Yes,6,0.819,Critical
7181-OQCUT,Month-to-month,21,103.85,No,6,0.756,Critical
8474-UMLNT,Month-to-month,13,67.8,No,3,0.332,Medium
9821-POOTN,Month-to-month,35,75.2,Yes,6,0.713,Critical
3836-FZSDJ,Two year,71,24.85,No,0,0.012,Low
9142-XMYJH,Month-to-month,29,19.35,No,3,0.164,Low
6559-ILWKJ,Two year,71,49.35,Yes,1,0.048,Low
0187-QSXOE,Month-to-month,7,89.0,No,8,0.899,Critical
7733-UDMTP,Month-to-month,57,55.0,No,4,0.445,High
2649-HWLYB,Two year,65,76.15,No,1,0.034,Low
5214-CHIWJ,One year,27,20.3,No,0,0.102,Low
4229-CZMLL,Month-to-month,6,74.9,Yes,8,0.855,Critical
6904-JLBGY,Two year,72,117.35,No,2,0.17,Low
2465-BLLEU,Month-to-month,1,19.75,No,5,0.518,High
1685-VAYJF,Month-to-month,11,45.2,No,6,0.55,High
8874-EJNSR,Two year,39,25.2,No,0,0.032,Low
6917-YACBP,Month-to-month,59,89.75,No,6,0.492,High
5049-MUBWG,One year,26,75.0,No,1,0.195,Low
4223-WOZCM,Month-to-month,2,49.95,No,6,0.701,Critical
0769-MURVM,Two year,72,65.7,No,0,0.016,Low
9253-VIFJQ,One year,65,67.05,No,1,0.071,Low
7030-FZTFM,Two year,72,110.9,No,2,0.106,Low
9741-YLNTD,Month-to-month,6,87.95,No,7,0.81,Critical
5917-RYRMG,One year,32,19.8,No,0,0.088,Low
5120-ZBLAI,One year,50,75.7,No,2,0.271,Medium
1194-BHJYC,Two year,61,62.15,No,0,0.063,Low
3663-MITLP,Month-to-month,15,101.25,Yes,6,0.832,Critical
0906-QVPMS,Two year,72,115.15,No,2,0.088,Low
9025-ZRPVR,Month-to-month,9,18.95,Yes,5,0.434,High
1905-OEILC,Month-to-month,1,19.5,No,5,0.413,High
7858-GTZSP,Month-to-month,12,86.55,No,8,0.871,Critical
3285-UCQVC,Month-to-month,37,28.6,Yes,3,0.229,Medium
6248-BSHKG,One year,61,20.4,No,0,0.022,Low
4685-TFLLS,One year,18,19.8,No,0,0.089,Low
3470-BTGQO,Month-to-month,21,45.65,No,4,0.443,High
1209-VFFOC,Two year,68,56.4,No,0,0.025,Low
