customerID,Contract,tenure,MonthlyCharges,Churn,rule_risk_score,ChurnProbability,RiskTier,AnnualValueAtRisk,RecommendedAction
0487-VVUVK,Month-to-month,25,19.15,No,3,0.238,Medium,229.79999999999998,Add to loyalty nurture campaign
0750-EBAIU,One year,52,91.25,No,3,0.237,Medium,1095.0,Add to loyalty nurture campaign
5384-ZTTWP,Month-to-month,15,19.8,No,3,0.237,Medium,237.60000000000002,Add to loyalty nurture campaign
0201-MIBOL,Two year,66,102.4,No,3,0.237,Medium,1228.8000000000002,Add to loyalty nurture campaign
0607-MVMGC,One year,45,78.75,No,2,0.236,Medium,945.0,Add to loyalty nurture campaign
8231-BSWXX,One year,71,79.05,No,3,0.236,Medium,948.5999999999999,Add to loyalty nurture campaign
2450-ZKEED,One year,11,53.8,No,2,0.236,Medium,645.5999999999999,Add to loyalty nurture campaign
8845-LWKGE,One year,30,64.5,No,0,0.236,Medium,774.0,Add to loyalty nurture campaign
6341-JVQGF,One year,31,81.15,No,1,0.235,Medium,973.8000000000001,Add to loyalty nurture campaign
4829-ZLJTK,Two year,72,112.4,No,3,0.235,Medium,1348.8000000000002,Add to loyalty nurture campaign
8089-UZWLX,Two year,71,104.05,No,3,0.235,Medium,1248.6,Add to loyalty nurture campaign
9362-MWODR,Month-to-month,40,64.1,No,3,0.235,Medium,769.1999999999999,Add to loyalty nurture campaign
6941-KXRRV,One year,48,58.95,No,1,0.235,Medium,707.4000000000001,Add to loyalty nurture campaign
7148-XZPHA,Month-to-month,55,79.4,No,5,0.235,Medium,952.8000000000001,Add to loyalty nurture campaign
3898-BSJYF,One year,10,73.55,No,3,0.235,Medium,882.5999999999999,Add to loyalty nurture campaign
0557-ASKVU,One year,18,54.4,No,0,0.234,Medium,652.8,Add to loyalty nurture campaign
4091-TVOCN,One year,48,78.75,No,2,0.234,Medium,945.0,Add to loyalty nurture campaign
3969-JQABI,Month-to-month,58,65.25,No,4,0.234,Medium,783.0,Add to loyalty nurture campaign
0983-TATYJ,One year,33,51.45,No,0,0.234,Medium,617.4000000000001,Add to loyalty nurture campaign
4759-PXTAN,One year,59,80.1,No,1,0.234,Medium,961.1999999999999,Add to loyalty nurture campaign
4808-YNLEU,One year,35,62.15,No,1,0.233,Medium,745.8,Add to loyalty nurture campaign
5173-ZXXXL,One year,2,19.95,No,2,0.233,Medium,239.39999999999998,Add to loyalty nurture campaign
4063-EIKNQ,Month-to-month,11,20.95,No,5,0.233,Medium,251.39999999999998,Add to loyalty nurture campaign
4366-CTOUZ,Two year,50,100.2,No,2,0.233,Medium,1202.4,Add to loyalty nurture campaign
9074-KGVOX,Month-to-month,50,39.45,No,4,0.233,Medium,473.40000000000003,Add to loyalty nurture campaign
3282-ZISZV,One year,32,83.7,No,1,0.232,Medium,1004.4000000000001,Add to loyalty nurture campaign
3070-BDOQC,Two year,60,99.65,No,3,0.232,Medium,1195.8000000000002,Add to loyalty nurture campaign
6505-OZNPG,Two year,6,63.4,No,2,0.232,Medium,760.8,Add to loyalty nurture campaign
2150-WLKUW,One year,40,63.9,No,1,0.232,Medium,766.8,Add to loyalty nurture campaign
6870-ECSHE,One year,2,20.45,No,2,0.232,Medium,245.39999999999998,Add to loyalty nurture campaign
5161-XEUVX,Two year,37,94.3,No,2,0.232,Medium,1131.6,Add to loyalty nurture campaign
7470-DYNOE,One year,53,61.1,No,1,0.232,Medium,733.2,Add to loyalty nurture campaign
9931-KGHOA,Month-to-month,46,55.0,No,4,0.231,Medium,660.0,Add to loyalty nurture campaign
5446-DKWYW,One year,61,65.2,No,1,0.231,Medium,782.4000000000001,Add to loyalty nurture campaign
2887-JPYLU,Month-to-month,41,45.2,No,4,0.231,Medium,542.4000000000001,Add to loyalty nurture campaign
7872-RDDLZ,Month-to-month,67,54.9,No,4,0.231,Medium,658.8,Add to loyalty nurture campaign
9114-AAFQH,One year,48,65.65,No,1,0.23,Medium,787.8000000000001,Add to loyalty nurture campaign
0689-DSXGL,Month-to-month,52,85.8,No,5,0.23,Medium,1029.6,Add to loyalty nurture campaign
8909-BOLNL,One year,3,21.2,No,2,0.23,Medium,254.39999999999998,Add to loyalty nurture campaign
5681-LLOEI,One year,43,91.25,No,2,0.23,Medium,1095.0,Add to loyalty nurture campaign
1984-GPTEH,Month-to-month,29,25.15,No,3,0.229,Medium,301.79999999999995,Add to loyalty nurture campaign
7156-MXBJE,One year,43,85.1,No,1,0.229,Medium,1021.1999999999999,Add to loyalty nurture campaign
2277-BKJKN,Two year,71,99.2,No,3,0.229,Medium,1190.4,Add to loyalty nurture campaign
8216-AZUUZ,Two year,42,100.4,No,2,0.229,Medium,1204.8000000000002,Add to loyalty nurture campaign
5360-LJCNJ,Two year,71,105.15,No,3,0.229,Medium,1261.8000000000002,Add to loyalty nurture campaign
8133-ANHHJ,One year,49,103.0,No,2,0.229,Medium,1236.0,Add to loyalty nurture campaign
8107-RZLNV,Two year,72,106.3,No,3,0.229,Medium,1275.6,Add to loyalty nurture campaign
2001-EWBQU,Two year,60,104.7,No,3,0.228,Medium,1256.4,Add to loyalty nurture campaign
7049-GKVZY,One year,17,79.85,No,1,0.228,Medium,958.1999999999999,Add to loyalty nurture campaign
2096-XOTMO,Month-to-month,16,19.35,No,3,0.228,Medium,232.20000000000002,Add to loyalty nurture campaign
9330-VOFSZ,Two year,60,110.8,No,2,0.228,Medium,1329.6,Add to loyalty nurture campaign
8984-EYLLL,Two year,64,105.25,No,2,0.227,Medium,1263.0,Add to loyalty nurture campaign
8582-KRHPJ,Month-to-month,50,35.0,No,4,0.227,Medium,420.0,Add to loyalty nurture campaign
8671-KKKOS,Month-to-month,46,45.55,No,4,0.227,Medium,546.5999999999999,Add to loyalty nurture campaign
9013-AQORL,Month-to-month,48,45.55,No,4,0.227,Medium,546.5999999999999,Add to loyalty nurture campaign
0621-JFHOL,Two year,10,29.6,No,2,0.226,Medium,355.20000000000005,Add to loyalty nurture campaign
8097-VBQTZ,Month-to-month,54,69.9,No,3,0.226,Medium,838.8000000000001,Add to loyalty nurture campaign
3893-JRNFS,Month-to-month,68,39.9,No,4,0.226,Medium,478.79999999999995,Add to loyalty nurture campaign
7446-KQISO,Two year,45,109.75,No,2,0.226,Medium,1317.0,Add to loyalty nurture campaign
9473-CBZOP,One year,28,59.0,No,1,0.226,Medium,708.0,Add to loyalty nurture campaign
8109-YUOHE,One year,17,56.1,No,1,0.226,Medium,673.2,Add to loyalty nurture campaign
5032-USPKF,One year,38,84.1,No,2,0.226,Medium,1009.1999999999999,Add to loyalty nurture campaign
1183-CANVH,One year,23,60.0,No,0,0.226,Medium,720.0,Add to loyalty nurture campaign
5546-QUERU,One year,13,19.95,No,0,0.226,Medium,239.39999999999998,Add to loyalty nurture campaign
6837-BJYDQ,One year,3,19.6,No,2,0.225,Medium,235.20000000000002,Add to loyalty nurture campaign
5027-YOCXN,One year,51,110.05,No,2,0.225,Medium,1320.6,Add to loyalty nurture campaign
8065-QBYTO,One year,71,99.65,No,2,0.225,Medium,1195.8000000000002,Add to loyalty nurture campaign
4393-OBCRR,One year,3,20.25,No,2,0.224,Medium,243.0,Add to loyalty nurture campaign
7901-IIDQV,One year,24,54.6,No,0,0.224,Medium,655.2,Add to loyalty nurture campaign
0489-WMEMG,One year,23,49.45,No,0,0.224,Medium,593.4000000000001,Add to loyalty nurture campaign
6211-WHMYA,Month-to-month,64,43.85,No,3,0.224,Medium,526.2,Add to loyalty nurture campaign
7459-IMVYU,Month-to-month,38,69.95,No,3,0.223,Medium,839.4000000000001,Add to loyalty nurture campaign
2530-FMFXO,Two year,56,103.2,No,2,0.223,Medium,1238.4,Add to loyalty nurture campaign
6968-MHOMU,One year,58,45.0,No,1,0.223,Medium,540.0,Add to loyalty nurture campaign
5808-TOTXO,One year,3,20.55,No,2,0.223,Medium,246.60000000000002,Add to loyalty nurture campaign
6502-KUGLL,Month-to-month,14,59.45,No,3,0.223,Medium,713.4000000000001,Add to loyalty nurture campaign
3205-MXZRA,One year,26,59.45,No,0,0.223,Medium,713.4000000000001,Add to loyalty nurture campaign
6648-INWPS,Month-to-month,16,20.15,No,3,0.222,Medium,241.79999999999998,Add to loyalty nurture campaign
4223-BKEOR,One year,21,64.85,No,1,0.222,Medium,778.1999999999999,Add to loyalty nurture campaign
3280-MRDOF,Two year,30,69.1,No,0,0.221,Medium,829.1999999999999,Add to loyalty nurture campaign
9143-CANJF,Month-to-month,24,55.15,No,3,0.221,Medium,661.8,Add to loyalty nurture campaign
6837-HAEVO,Two year,69,105.0,No,3,0.221,Medium,1260.0,Add to loyalty nurture campaign
5286-YHCVC,Two year,72,104.8,No,3,0.221,Medium,1257.6,Add to loyalty nurture campaign
2233-TXSIU,One year,17,44.45,No,1,0.221,Medium,533.4000000000001,Add to loyalty nurture campaign
7954-MLBUN,Two year,31,99.45,No,2,0.22,Medium,1193.4,Add to loyalty nurture campaign
2958-NHPPS,Month-to-month,23,20.85,No,3,0.22,Medium,250.20000000000002,Add to loyalty nurture campaign
8548-AWOFC,Month-to-month,66,63.85,No,3,0.22,Medium,766.2,Add to loyalty nurture campaign
6620-HVDUJ,Month-to-month,24,60.45,No,3,0.22,Medium,725.4000000000001,Add to loyalty nurture campaign
9513-DXHDA,One year,27,81.7,No,1,0.22,Medium,980.4000000000001,Add to loyalty nurture campaign
9052-DHNKM,One year,26,61.55,No,1,0.22,Medium,738.5999999999999,Add to loyalty nurture campaign
3181-MIZBN,Month-to-month,16,19.75,No,3,0.22,Medium,237.0,Add to loyalty nurture campaign
7407-SUJIZ,Month-to-month,25,20.6,No,3,0.22,Medium,247.20000000000002,Add to loyalty nurture campaign
9839-ETQOE,Month-to-month,43,40.45,No,4,0.22,Medium,485.40000000000003,Add to loyalty nurture campaign
4075-WKNIU,Two year,0,73.35,No,3,0.22,Medium,880.1999999999999,Add to loyalty nurture campaign
1159-WFSGR,Month-to-month,16,20.4,No,3,0.219,Medium,244.79999999999998,Add to loyalty nurture campaign
5229-DTFYB,Two year,41,98.8,No,2,0.219,Medium,1185.6,Add to loyalty nurture campaign
8681-ICONS,Month-to-month,29,20.65,No,3,0.219,Medium,247.79999999999998,Add to loyalty nurture campaign
7010-ZMVBF,Month-to-month,18,20.45,No,3,0.219,Medium,245.39999999999998,Add to loyalty nurture campaign
4654-GGUII,One year,18,40.2,No,0,0.219,Medium,482.40000000000003,Add to loyalty nurture campaign
5018-LXQQG,Month-to-month,30,66.3,No,3,0.219,Medium,795.5999999999999,Add to loyalty nurture campaign
6260-XLACS,One year,4,19.7,No,2,0.219,Medium,236.39999999999998,Add to loyalty nurture campaign
5619-XZZKR,One year,4,19.95,No,2,0.219,Medium,239.39999999999998,Add to loyalty nurture campaign
1428-IEDPR,Two year,52,109.3,No,2,0.219,Medium,1311.6,Add to loyalty nurture campaign
2499-AJYUA,Two year,72,110.8,No,2,0.218,Medium,1329.6,Add to loyalty nurture campaign
0723-VSOBE,One year,45,34.2,No,1,0.218,Medium,410.40000000000003,Add to loyalty nurture campaign
9894-QMIMJ,One year,23,55.8,No,1,0.218,Medium,669.5999999999999,Add to loyalty nurture campaign
5829-NVSQN,One year,23,68.75,No,0,0.218,Medium,825.0,Add to loyalty nurture campaign
1866-ZSLJM,Month-to-month,21,20.5,No,3,0.218,Medium,246.0,Add to loyalty nurture campaign
2926-JEJJC,One year,8,20.2,No,2,0.218,Medium,242.39999999999998,Add to loyalty nurture campaign
0980-FEXWF,One year,26,50.35,No,1,0.218,Medium,604.2,Add to loyalty nurture campaign
3229-USWAR,One year,34,79.95,No,1,0.218,Medium,959.4000000000001,Add to loyalty nurture campaign
2371-KFUOG,One year,58,99.15,No,3,0.218,Medium,1189.8000000000002,Add to loyalty nurture campaign
1096-ADRUX,One year,66,74.25,No,3,0.217,Medium,891.0,Add to loyalty nurture campaign
7107-UBYKY,Month-to-month,35,25.75,No,3,0.217,Medium,309.0,Add to loyalty nurture campaign
2546-KZAAT,One year,52,75.4,No,2,0.217,Medium,904.8000000000001,Add to loyalty nurture campaign
2931-VUVJN,One year,59,94.05,No,2,0.217,Medium,1128.6,Add to loyalty nurture campaign
1038-RQOST,Month-to-month,19,20.6,No,3,0.217,Medium,247.20000000000002,Add to loyalty nurture campaign
9677-AVKED,One year,53,84.6,No,1,0.217,Medium,1015.1999999999999,Add to loyalty nurture campaign
4776-XSKYQ,One year,12,30.25,No,2,0.217,Medium,363.0,Add to loyalty nurture campaign
3552-CTCYF,Two year,63,104.8,No,3,0.216,Medium,1257.6,Add to loyalty nurture campaign
2001-MCUUW,Two year,46,108.65,No,2,0.216,Medium,1303.8000000000002,Add to loyalty nurture campaign
5709-LVOEQ,Two year,0,80.85,No,4,0.216,Medium,970.1999999999999,Add to loyalty nurture campaign
6937-GCDGQ,One year,19,48.95,No,1,0.216,Medium,587.4000000000001,Add to loyalty nurture campaign
8465-SBRXP,Two year,38,94.9,No,2,0.216,Medium,1138.8000000000002,Add to loyalty nurture campaign
1136-XGEQU,One year,50,84.15,No,1,0.215,Medium,1009.8000000000001,Add to loyalty nurture campaign
0208-BPQEJ,Month-to-month,12,19.4,No,5,0.215,Medium,232.79999999999998,Add to loyalty nurture campaign
7925-PNRGI,Month-to-month,45,81.3,No,4,0.215,Medium,975.5999999999999,Add to loyalty nurture campaign
6992-TKNYO,One year,38,69.0,No,0,0.215,Medium,828.0,Add to loyalty nurture campaign
9695-IDRZR,Two year,34,116.15,No,2,0.215,Medium,1393.8000000000002,Add to loyalty nurture campaign
5304-EFJLP,Two year,72,111.65,No,2,0.215,Medium,1339.8000000000002,Add to loyalty nurture campaign
3729-OWRVL,Two year,65,110.35,No,2,0.214,Medium,1324.1999999999998,Add to loyalty nurture campaign
1442-OKRJE,One year,66,103.15,No,3,0.214,Medium,1237.8000000000002,Add to loyalty nurture campaign
9313-QOLTZ,Month-to-month,26,20.9,No,3,0.213,Medium,250.79999999999998,Add to loyalty nurture campaign
9522-ZSINC,One year,13,19.95,No,0,0.213,Medium,239.39999999999998,Add to loyalty nurture campaign
8152-VETUR,Two year,72,97.7,No,3,0.213,Medium,1172.4,Add to loyalty nurture campaign
4822-LPTYJ,Two year,72,103.75,No,3,0.213,Medium,1245.0,Add to loyalty nurture campaign
3099-OONVS,Month-to-month,25,54.3,No,3,0.213,Medium,651.5999999999999,Add to loyalty nurture campaign
5989-OMNJE,One year,24,57.6,No,1,0.212,Medium,691.2,Add to loyalty nurture campaign
6131-IUNXN,Month-to-month,19,20.2,No,3,0.212,Medium,242.39999999999998,Add to loyalty nurture campaign
1097-FSPVW,Month-to-month,42,54.55,No,4,0.212,Medium,654.5999999999999,Add to loyalty nurture campaign
5954-BDFSG,Two year,72,107.5,No,2,0.211,Medium,1290.0,Add to loyalty nurture campaign
8016-ZMGMO,One year,66,70.85,No,2,0.211,Medium,850.1999999999999,Add to loyalty nurture campaign
6265-SXWBU,One year,69,95.75,No,3,0.211,Medium,1149.0,Add to loyalty nurture campaign
9917-KWRBE,One year,41,78.35,No,2,0.211,Medium,940.1999999999999,Add to loyalty nurture campaign
9405-GPBBG,Two year,64,110.5,No,2,0.211,Medium,1326.0,Add to loyalty nurture campaign
8565-HBFNN,One year,69,107.2,No,2,0.211,Medium,1286.4,Add to loyalty nurture campaign
0052-DCKON,One year,66,115.8,No,2,0.211,Medium,1389.6,Add to loyalty nurture campaign
3915-ODIYG,One year,60,71.75,No,2,0.211,Medium,861.0,Add to loyalty nurture campaign
1400-WIVLL,Two year,57,107.95,No,2,0.21,Medium,1295.4,Add to loyalty nurture campaign
8008-ESFLK,One year,53,110.5,No,2,0.21,Medium,1326.0,Add to loyalty nurture campaign
8071-SBTRN,Two year,70,111.15,No,3,0.21,Medium,1333.8000000000002,Add to loyalty nurture campaign
1810-MVMAI,Month-to-month,30,67.6,No,3,0.209,Medium,811.1999999999999,Add to loyalty nurture campaign
9467-ROOLM,Month-to-month,25,19.05,No,3,0.209,Medium,228.60000000000002,Add to loyalty nurture campaign
8318-LCNBW,One year,35,53.15,No,1,0.209,Medium,637.8,Add to loyalty nurture campaign
6727-IOTLZ,Two year,14,81.95,No,1,0.208,Medium,983.4000000000001,Add to loyalty nurture campaign
0134-XWXCE,One year,44,74.85,No,1,0.208,Medium,898.1999999999999,Add to loyalty nurture campaign
9308-ANMVE,Month-to-month,47,55.3,No,4,0.208,Medium,663.5999999999999,Add to loyalty nurture campaign
4139-JPIAM,Month-to-month,51,44.45,No,3,0.208,Medium,533.4000000000001,Add to loyalty nurture campaign
6674-KVJHG,One year,11,25.2,No,2,0.208,Medium,302.4,Add to loyalty nurture campaign
2338-BQEZT,Month-to-month,55,50.55,No,4,0.208,Medium,606.5999999999999,Add to loyalty nurture campaign
7435-ZNUYY,One year,6,20.6,No,2,0.208,Medium,247.20000000000002,Add to loyalty nurture campaign
9848-JQJTX,Two year,72,100.9,No,3,0.207,Medium,1210.8000000000002,Add to loyalty nurture campaign
2809-ILCYT,One year,25,26.8,No,0,0.207,Medium,321.6,Add to loyalty nurture campaign
0519-DRGTI,Month-to-month,20,20.35,No,3,0.207,Medium,244.20000000000002,Add to loyalty nurture campaign
7508-KBIMB,One year,24,56.25,No,1,0.207,Medium,675.0,Add to loyalty nurture campaign
3597-YASZG,Two year,70,104.45,No,2,0.206,Medium,1253.4,Add to loyalty nurture campaign
4385-ZKVNW,Month-to-month,44,54.9,No,3,0.206,Medium,658.8,Add to loyalty nurture campaign
1696-HXOWK,One year,71,95.65,No,3,0.206,Medium,1147.8000000000002,Add to loyalty nurture campaign
4072-IPYLT,Month-to-month,36,51.05,No,4,0.206,Medium,612.5999999999999,Add to loyalty nurture campaign
1162-ECVII,Two year,72,109.75,No,2,0.206,Medium,1317.0,Add to loyalty nurture campaign
6603-QWSPR,Two year,46,104.4,No,2,0.206,Medium,1252.8000000000002,Add to loyalty nurture campaign
0835-JKADZ,Two year,71,111.25,No,2,0.205,Medium,1335.0,Add to loyalty nurture campaign
2307-FYNNL,Two year,65,109.05,No,2,0.205,Medium,1308.6,Add to loyalty nurture campaign
8220-OCUFY,One year,21,60.25,No,0,0.205,Medium,723.0,Add to loyalty nurture campaign
5260-UMPWX,Month-to-month,26,20.25,No,3,0.205,Medium,243.0,Add to loyalty nurture campaign
1530-ZTDOZ,Month-to-month,49,40.65,No,4,0.205,Medium,487.79999999999995,Add to loyalty nurture campaign
7572-KPVKK,Two year,62,104.05,No,2,0.205,Medium,1248.6,Add to loyalty nurture campaign
6075-QMNRR,Month-to-month,52,49.75,No,4,0.205,Medium,597.0,Add to loyalty nurture campaign
6981-TDRFT,One year,44,54.3,No,0,0.205,Medium,651.5999999999999,Add to loyalty nurture campaign
2164-SOQXL,Month-to-month,20,20.05,No,3,0.205,Medium,240.60000000000002,Add to loyalty nurture campaign
2636-SJDOU,One year,64,84.3,No,3,0.204,Medium,1011.5999999999999,Add to loyalty nurture campaign
0356-OBMAC,Two year,56,99.9,No,2,0.204,Medium,1198.8000000000002,Add to loyalty nurture campaign
5537-UXXVS,Month-to-month,20,19.25,No,3,0.204,Medium,231.0,Add to loyalty nurture campaign
7718-UPSKJ,One year,69,106.4,No,2,0.204,Medium,1276.8000000000002,Add to loyalty nurture campaign
3696-XRIEN,One year,50,82.5,No,1,0.203,Medium,990.0,Add to loyalty nurture campaign
8646-JCOMS,One year,66,90.55,No,2,0.203,Medium,1086.6,Add to loyalty nurture campaign
2862-JVEOY,One year,6,19.15,No,2,0.203,Medium,229.79999999999998,Add to loyalty nurture campaign
2812-ENYMO,One year,26,54.55,No,0,0.203,Medium,654.5999999999999,Add to loyalty nurture campaign
4378-BZYFP,One year,17,20.5,No,0,0.202,Medium,246.0,Add to loyalty nurture campaign
8406-LNMHF,One year,59,82.95,No,3,0.202,Medium,995.4000000000001,Add to loyalty nurture campaign
4837-QUSFT,One year,65,100.15,No,2,0.202,Medium,1201.8000000000002,Add to loyalty nurture campaign
4003-OCTMP,One year,31,64.0,No,0,0.202,Medium,768.0,Add to loyalty nurture campaign
5372-FBKBN,Month-to-month,21,20.75,No,3,0.202,Medium,249.0,Add to loyalty nurture campaign
6297-NOOPG,Two year,70,110.5,No,2,0.202,Medium,1326.0,Add to loyalty nurture campaign
2682-KEVRP,One year,22,20.05,No,0,0.201,Medium,240.60000000000002,Add to loyalty nurture campaign
0496-AHOOK,One year,24,74.4,No,1,0.201,Medium,892.8000000000001,Add to loyalty nurture campaign
9987-LUTYD,One year,13,55.15,No,0,0.201,Medium,661.8,Add to loyalty nurture campaign
7432-FFVAR,One year,46,90.95,No,2,0.201,Medium,1091.4,Add to loyalty nurture campaign
3941-XTSKM,One year,42,45.1,No,1,0.2,Low,541.2,No action needed
0661-WCQNQ,One year,22,56.25,No,0,0.2,Low,675.0,No action needed
7089-RKVSZ,One year,8,24.4,No,2,0.2,Low,292.79999999999995,No action needed
1264-FUHCX,One year,49,56.3,No,0,0.2,Low,675.5999999999999,No action needed
4389-UEFCZ,Two year,72,105.5,No,3,0.199,Low,1266.0,No action needed
1702-CCFNJ,Month-to-month,52,61.35,No,3,0.199,Low,736.2,No action needed
7159-NOKYQ,Two year,67,93.15,No,3,0.199,Low,1117.8000000000002,No action needed
6440-DKQGE,One year,30,64.5,No,1,0.198,Low,774.0,No action needed
3800-LYTRK,One year,14,55.7,No,0,0.198,Low,668.4000000000001,No action needed
2387-KDZQY,One year,17,20.1,No,0,0.198,Low,241.20000000000002,No action needed
2239-CFOUJ,One year,1,20.4,No,2,0.198,Low,244.79999999999998,No action needed
4682-BLBUC,One year,44,70.95,No,1,0.198,Low,851.4000000000001,No action needed
7032-LMBHI,One year,37,64.65,No,1,0.198,Low,775.8000000000001,No action needed
2773-OVBPK,Two year,67,111.3,No,2,0.198,Low,1335.6,No action needed
